id,comment_pt,annotator1_moralA,annotator1_moralA_rationales,annotator1_moralB,annotator1_moralB_rationales,annotator1_moralC,annotator1_moralC_rationales,annotator2_moralA,annotator2_moralA_rationales,annotator2_moralB,annotator2_moralB_rationales,annotator2_moralC,annotator2_moralC_rationales,hate_label,annotator1_hate_rationales,annotator2_hate_rationales,summary_post,themes_post,politician_gender,politician_party,link_post,comment
4207,Orgulho ! @realrcoutinho ! Melhor governo que a Paraíba já teve👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Pride! @realrcoutinho! The best government Paraíba has ever had! 👏👏👏👏
4208,Obrigada vocês se unirem em prol do povo brasileiro...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Thank you for uniting in support of the Brazilian people...
4209,"Tamos juntos, Professor não vejo a hora de um Brasil feliz de novo!",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"We're in this together, Professor! I can't wait for a happy Brazil again!"
4210,🙌🏻Essas mãos maravilhosa.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,🙌🏻Those wonderful hands.
4211,Haddad vc é muito lindo meu presidente👏👏❤❤❤❤❤❤❤,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"Haddad, you are very handsome, my president! 👏👏❤❤❤❤❤❤❤"
4212,Nossa e muita gente bonito junto,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"Wow, so many beautiful people together!"
4213,Muito orgulho por termos na Paraíba um representante do nível de @realrcoutinho,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Very proud to have a representative of @realrcoutinho's caliber in Paraíba.
4214,❤️👏👏👏👏👏 Não vejo a hora de te vê Presidente!!! Esse dia será épico 👏👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"❤️👏👏👏👏👏 I can't wait to see you, President!!! That day will be epic 👏👏👏👏👏"
4215,Meu presidente e meu governador ❤,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,My president and my governor ❤
4216,Temos que sair desses espaços e ir para a rua mobilizar o povo todo. Acho um erro do campo progressista e das esquerdas ficarem só na conversa. Tem que partir para o ataque.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,We need to leave these spaces and go to the streets to mobilize everyone. I think it's a mistake for the progressive camp and the left to just talk. They need to go on the offensive.
4217,Povo bonito 😍,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Beautiful people 😍
4218,Lula livre,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Free Lula
4219,Mal vejo a hora de votar em você denovo professor/presidente!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"I can't wait to vote for you again, professor/president!"
4220,Deus no Controle...💕😘💜,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,God is in control...💕😘💜
4221,Como eu desejei ter você na presidência ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,How I wished you were president ❤️
4222,Estava estranhando na legenda não ter relação alguma com o Lula. Aí vi o nome do fotógrafo...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,I was finding it strange that the caption had no connection whatsoever to Lula. Then I saw the photographer's name...
4223,"Um abraço gigante do tamanho da estatura política de vcs, seus lindos de luta!❤️",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"A giant hug, as big as your political stature, you beautiful fighters! ❤️"
4224,que lindo cortou cabelo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"How lovely, he got a haircut!"
4225,haddad e freixo ❤️ futuro do brasil,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Haddad and Freixo ❤️ Future of Brazil
4226,A esquerda precisa se organizar e lutar juntos....,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,The left needs to organize and fight together....
4227,Fernando voltou a ser prefeito! Cabelo tá igual!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando is mayor again! His hair is the same!
4228,Posso ser sincera com vc? Estes atos de nada adiantam... quem participa já eh eleitor da esquerda... gostaria de vê -los traçando estratégia para conquistar novos eleitores...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Can I be honest with you? These actions are pointless... those who participate are already left-wing voters... I'd like to see them devising strategies to win over new voters...
4229,Lindao arrebenta,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,Lindao is a hit!
4230,Saudade do seu cabelo formando rabinho atrás,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,I miss seeing your hair styled in a ponytail at the back.
4231,Aí aí aí ui ui ui... que foto pesada meu Deus 😍😍👏🏽👏🏽,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1_m4F5lO_d/,"Oh my god, what a stunning photo! 😍😍👏🏽👏🏽"
3682,Força e fé meu PRESIDENTE! !!!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Strength and faith, my PRESIDENT!!!"
3683,A audiência desse programa deve ser zero.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,The viewership for this program is likely zero.
3684,Maaaano! Quero ver essa!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Dude! I want to see this!
3685,Meu presidente e meu muso vegano 🧡,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,My president and my vegan muse 🧡
3686,Tenho que assistir!!!!!! Te amo já Haddad. Se tu um dia chegar a ter sucesso nessa mudança de hábito... será o presidente mais pica das galáxias do país. 💙💚,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"I have to watch this!!!!!! I already love you, Haddad. If you ever succeed in changing your habits... you'll be the most awesome president in the country. 💙💚"
3687,"@matthews_salles Que bobagem! O Glen ñ precisa da proteçao de ninguem! O flavinho, sim!",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,@matthews_salles What nonsense! Glen doesn't need anyone's protection! Flavinho does!
3688,@helioperdiz Disso vc deve entender!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,@helioperdiz You should understand this!!!
3689,@anthonymelo86 Vc gostou? acabou de falar!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,@anthonymelo86 Did you like it? You just said it!
3690,@maldonado_bru Esse fernando ñ enxerga a realidade!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,@maldonado_bru This Fernando doesn't see reality!
3691,"@iltonh Acho q vc esta chamando a pessoa errada, ou ñ?",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"@iltonh I think you're calling the wrong person, or not?"
3692,Parabéns pelo diálogo!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Congratulations on the dialogue!
3693,"vou discutir seu instagram, vc nunca respondi ou curti nada q eu falo fuiii",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"I'm going to discuss your Instagram, you never replied to or liked anything I said, bye!"
3694,Dois feras ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Two beasts ❤️
3695,Ameiii! Maravilhosos! 😍,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I loved them! Wonderful! 😍
3696,Será que o nosso próximo presidente será um vegano?! 💚🌱💚🌱,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Could our next president be vegan?! 💚🌱💚🌱
3697,Amei a brusinha representando todas caminhoneira do Brasil. Te amo❣️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I loved the shirt representing all the female truck drivers in Brazil. I love you❣️
3698,Não me conformo que você não é o presidente atual 😭,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I can't believe you're not the current president 😭
3699,Bate papo com pessoas sensatas....que enxergam o óbvio e tbm muito na frente..... parabéns!!!!👏👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Chatting with sensible people...who see the obvious and are also way ahead...congratulations!!!!👏👏👏👏👏
3700,"@panelacodojoaogordo podem me chamar na próxima vez q rolar esse encontro, ta?",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"@panelacodojoaogordo you can call me next time we have this get-together, okay?"
3701,Haddad é a esperança de um Brasil melhor.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Haddad is the hope for a better Brazil.
3702,Ok. Esse é um crossover que nunca imaginei.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Okay. This is a crossover I never imagined.
3703,"Hoje mesmo, assim que chegar em casa vou abrir uma bem gelada e assistir.",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Today, as soon as I get home, I'm going to crack open a nice cold one and watch it."
3704,SAÚDE JOÃO gordo. Batendo papo com o amigo PRESIDENTE HADDAD👏👏👏👏👏👏👏👍👍🌟🌟,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"HEALTH TO YOU, JOÃO Gordo. Chatting with my friend PRESIDENT HADDAD 👏👏👏👏👏👏👏👍👍🌟🌟"
3705,Urgente Lula livre já Haddad presidente 2022. Ja Brasil,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Urgent: Lula free now! Haddad president 2022. Now Brazil!
3706,Alá mais um inocente injustiçado...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Oh my, another innocent victim of injustice..."
3707,Vou assistir já. Duas pessoas que gosto muito.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I'll watch it now. Two people I like very much.
3708,Fala Haddad Como vai a resistência? Tô precisando troca o chuveiro hahahahahaah grande dia #bolsonaro2022,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Hey Haddad, how's the resistance going? I need to replace my showerhead hahahahahaah great day #bolsonaro2022"
3709,Dois seres humanos incríveis e queridos.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Two incredible and beloved human beings.
3710,Bom dia futuro presidente do brasil👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Good morning, future president of Brazil! 👏"
3711,"Toda vez que o João Gordo falava ""professor"" era uma tristeza por lembrar que deveria ser ""presidente"" 😢 #forabolsonaro",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Every time João Gordo said ""professor,"" it was sad to remember that he should be called ""president"" 😢 #outwithbolsonaro"
3712,"Saudades, Haddad, saudades...",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"I miss you, Haddad, I miss you..."
3713,@mngalvao se liga nessa galera defendendo q engraçado.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"@mngalvao check out these people defending this, how funny."
3714,#Haddad_livre! Ops..ainda falta a segunda instância...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,#Haddad_free! Oops...the second instance is still to come...
3715,Bom dia professor nosso futuro presidente 👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Good morning, professor, our future president! 👏"
3716,Ah que demais!!!😘,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Oh, that's great!!! 😘"
3717,Melhor episódio da vida ❤️❤️❤️❤️❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Best episode ever ❤️❤️❤️❤️❤️
3718,Eu amo presi 💙,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I love presi 💙
3719,Dois queridos!❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Two darlings! ❤️
3720,Uma imagem que gera esperança,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,An image that inspires hope.
3721,João Gordo é uma personalidade muito forte e faz muita falta na TV aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,João Gordo is a very strong personality and is sorely missed on broadcast television.
3722,👏👏👏 Que príncipe esse meu Futuro Presidente do Brasil.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,👏👏👏 What a prince my future President of Brazil will be.
3723,Haddad 2022 por favor!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Haddad 2022 please!!!
3724,foi genial dupla foda 👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"That was a brilliant duo, awesome! 👏👏👏👏"
3725,O amor da minha vida! ♥️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,The love of my life! ♥️
3726,Questão de MKT pessoal. Relaxa esse ombro Haddad. Ele só sobre em posição de defesa. Precisa aprender a baixar essa tensão. Entrevista maravilhosa. #lulalivre,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Personal marketing issue. Relax your shoulders, Haddad. They only raise them when you're on the defensive. You need to learn to lower that tension. Wonderful interview. #FreeLula"
3727,Lindo meu anjo ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Beautiful, my angel ❤️"
3728,Ah para! Ameiiiiiiiiiiiiiiiiiiiiiiii,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Oh stop! Amiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
3729,E seu posicionamento sobre a Amazônia?,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,And what is your position on the Amazon?
3730,ENTREVISTA PERFEITA,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,PERFECT INTERVIEW
3731,Puta entrevista foda! Adorei!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,What a fantastic interview! I loved it!
3732,Show de bola ⚽️⚽️⚽️⚽️⚽️⚽️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Awesome! ⚽️⚽️⚽️⚽️⚽️⚽️
3733,Foi uma honra professor!🤓🤘,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"It was an honor, professor! 🤓🤘"
3734,AMO ESSE GORDOOO e vc tabm haha ❤️❤️❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I LOVE THIS FAT GUY and you too haha ❤️❤️❤️
3735,Esse vídeo foi animal! Sempre muito bom ver gente inteligente conversando!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,That video was awesome! It's always great to see intelligent people talking!
3736,Entrevista foi show! ❤️❤️❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,The interview was great! ❤️❤️❤️
3737,"Deus há de permitir que o Sr em 2022,seja nosso presidente, que não façam o mesmo que fizeram com Lula#13❤️",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"God will surely allow you to be our president in 2022, and may they not do the same thing they did to Lula #13❤️"
3738,Um dos melhores episódios do Panelaço ❤,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,One of the best episodes of Panelaço ❤
3739,Que bom que eles está bem! Já quero ver esse panelaço💚,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I'm so glad they're okay! I can't wait to see that pot-banging protest! 💚
3740,Saudade do que a gente ainda não viveu. ☹,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Longing for what we haven't yet experienced. ☹
3741,Boa professor 😉,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Good teacher 😉
3742,Dois grandes ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Two big ❤️
3743,Te vendo e pensando em tudo de bom que estaríamos vivendo com você na presidência.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Seeing you makes me think about all the good things we would be experiencing with you as president.
3744,2022 estamos com você professor vc e o cara 👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"2022 we're with you professor, you're the man 👏👏👏👏"
3745,"Tô te assistindo, professor, presidente",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"I'm watching you, professor, president."
3746,cara eu acho você incrível.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Dude, I think you're amazing."
3747,Estou assistindo ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,I'm watching ❤️
3748,@fernandohaddadoficial boa noite voce tem muita competencia pra ser nosso presidente grande professor 👍👏😍🙏🙏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"@fernandohaddadoficial good evening, you have a lot of competence to be our president, great professor 👍👏😍🙏🙏"
3749,Prof. Fernando Haddad Deus que te abençoe! Boa noite! !,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Professor Fernando Haddad, may God bless you! Good night!"
3750,Meu presidente ! Te admiro tanto❤️❤️❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,My president! I admire you so much ❤️❤️❤️
3751,Futuro presidente 🙏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Future president 🙏
3752,COMO NÃO TE AMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,How could I not love you?
3753,"Estava falando sobre ele hoje com a minha mãe, fico feliz em saber que ele está se recuperando",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"I was talking about him with my mother today, I'm happy to know he's recovering."
3754,Professor estamos contigo nós te amamos.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,"Professor, we are with you, we love you."
3755,Compartilhar e conscientizar a população URGENTE!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Share this information and raise awareness among the population URGENTLY!
3756,Vai mostra as provas que é inocente 👏👏👏😆😆😆😆😆😆😆,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Go show the proof that you're innocent 👏👏👏😆😆😆😆😆😆😆
3757,Que panelaço e esse,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,What a racket!
3758,Graças a Deus 😅 João está em casa . Abraço 🤗🤗a duas pessoas incrível 👏 👏👏👏.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Thank God 😅 João is home. Hugs 🤗🤗 to two amazing people 👏 👏👏👏.
3759,Se juntas já causam 😊,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,If they're already causing a stir together 😊
3760,Ohhh! Que lindos! Adoro ambos! ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,Ohhh! How beautiful! I love them both! ❤️
3761,Já tá na hora de gravar vídeo com os caras da Galãs Feios,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/B1ejo45l4FI/,It's time to record a video with the guys from Galãs Feios.
